Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
12/05/1978,840.7,840.7,840.7,840.7
15/05/1978,846.76,846.76,846.76,846.76
16/05/1978,854.3,854.3,854.3,854.3
17/05/1978,858.37,858.37,858.37,858.37
18/05/1978,850.92,850.92,850.92,850.92
19/05/1978,846.85,846.85,846.85,846.85
22/05/1978,855.34,855.34,855.34,855.42
23/05/1978,845.29,845.29,845.29,845.29
24/05/1978,837.92,837.92,837.92,837.92
25/05/1978,835.41,835.41,835.41,835.41
26/05/1978,831.69,831.69,831.69,831.69
29/05/1978,831.69,831.69,831.69,831.69
30/05/1978,834.2,834.2,834.2,834.2
31/05/1978,840.61,840.61,840.61,840.61
01/06/1978,840.7,840.7,840.7,840.7
02/06/1978,847.54,847.54,847.54,847.54
05/06/1978,863.83,863.83,863.83,863.83
06/06/1978,866.51,866.51,866.51,866.51
07/06/1978,861.92,861.92,861.92,861.92
08/06/1978,862.09,862.09,862.09,862.09
09/06/1978,859.23,859.23,859.23,859.23
12/06/1978,856.72,856.72,856.72,856.72
13/06/1978,856.98,856.98,856.98,856.98
14/06/1978,854.56,854.56,854.56,854.56
15/06/1978,844.25,844.25,844.25,844.25
16/06/1978,836.97,836.97,836.97,836.97
19/06/1978,838.62,838.62,838.62,838.62
20/06/1978,830.04,830.04,830.04,830.04
21/06/1978,824.93,824.93,824.93,824.93
22/06/1978,827.7,827.7,827.7,827.7
23/06/1978,823.02,823.02,823.02,823.02
26/06/1978,812.28,812.28,812.28,812.28
27/06/1978,817.31,817.31,817.31,817.31
28/06/1978,819.91,819.91,819.91,819.91
29/06/1978,821.64,821.64,821.64,821.64
30/06/1978,818.95,818.95,818.95,818.95
03/07/1978,812.89,812.89,812.89,812.89
04/07/1978,812.89,812.89,812.89,812.89
05/07/1978,805.79,805.79,805.79,805.79
06/07/1978,807.17,807.17,807.17,807.17
07/07/1978,812.46,812.46,812.46,812.46
10/07/1978,816.79,816.79,816.79,816.79
11/07/1978,821.29,821.29,821.29,821.29
12/07/1978,824.93,824.93,824.93,824.93
13/07/1978,824.76,824.76,824.76,824.76
14/07/1978,839.83,839.83,839.83,839.83
17/07/1978,839.05,839.05,839.05,839.05
18/07/1978,829,829,829,829
19/07/1978,840.7,840.7,840.7,840.7
20/07/1978,838.62,838.62,838.62,838.62
21/07/1978,833.42,833.42,833.42,833.42
24/07/1978,831.6,831.6,831.6,831.6
25/07/1978,839.57,839.57,839.57,839.57
26/07/1978,847.19,847.19,847.19,847.19
27/07/1978,850.57,850.57,850.57,850.57
28/07/1978,856.29,856.29,856.29,856.29
31/07/1978,862.27,862.27,862.27,862.27
01/08/1978,860.71,860.71,860.71,860.71
02/08/1978,883.49,883.49,883.49,883.49
03/08/1978,886.87,886.87,886.87,886.87
04/08/1978,888.43,888.43,888.43,888.43
07/08/1978,885.05,885.05,885.05,885.05
08/08/1978,889.21,889.21,889.21,889.21
09/08/1978,891.63,891.63,891.63,891.63
10/08/1978,885.48,885.48,885.48,885.48
11/08/1978,890.85,890.85,890.85,890.85
14/08/1978,888.17,888.17,888.17,888.17
15/08/1978,887.13,887.13,887.13,887.13
16/08/1978,894.58,894.58,894.58,894.58
17/08/1978,900.12,900.12,900.12,900.12
18/08/1978,896.83,896.83,896.83,896.83
21/08/1978,888.95,888.95,888.95,888.95
22/08/1978,892.41,892.41,892.41,892.41
23/08/1978,897,897,897,897
24/08/1978,897.35,897.35,897.35,897.35
25/08/1978,895.53,895.53,895.53,895.53
28/08/1978,884.88,884.88,884.88,884.88
29/08/1978,880.2,880.2,880.2,880.2
30/08/1978,880.72,880.72,880.72,880.72
31/08/1978,876.82,876.82,876.82,876.82
01/09/1978,879.33,879.33,879.33,879.33
04/09/1978,879.33,879.33,879.33,879.33
05/09/1978,886.61,886.61,886.61,886.61
06/09/1978,895.79,895.79,895.79,895.79
07/09/1978,893.71,893.71,893.71,893.71
08/09/1978,907.74,907.74,907.74,907.74
11/09/1978,907.74,907.74,907.74,907.74
12/09/1978,906.44,906.44,906.44,906.44
13/09/1978,899.6,899.6,899.6,899.6
14/09/1978,887.04,887.04,887.04,887.04
15/09/1978,878.55,878.55,878.55,878.55
18/09/1978,870.15,870.15,870.15,870.15
19/09/1978,861.57,861.57,861.57,861.57
20/09/1978,857.16,857.16,857.16,857.16
21/09/1978,861.14,861.14,861.14,861.14
22/09/1978,862.44,862.44,862.44,862.44
25/09/1978,862.35,862.35,862.35,862.35
26/09/1978,868.16,868.16,868.16,868.16
27/09/1978,860.19,860.19,860.19,860.19
28/09/1978,861.31,861.31,861.31,861.31
29/09/1978,865.82,865.82,865.82,865.82
02/10/1978,871.36,871.36,871.36,871.36
03/10/1978,867.9,867.9,867.9,867.9
04/10/1978,873.96,873.96,873.96,873.96
05/10/1978,876.47,876.47,876.47,876.47
06/10/1978,880.02,880.02,880.02,880.02
09/10/1978,893.19,893.19,893.19,893.19
10/10/1978,891.63,891.63,891.63,891.63
11/10/1978,901.42,901.42,901.42,901.42
12/10/1978,896.74,896.74,896.74,896.74
13/10/1978,897.09,897.09,897.09,897.09
16/10/1978,875.17,875.17,875.17,875.17
17/10/1978,866.34,866.34,866.34,866.34
18/10/1978,859.67,859.67,859.67,859.67
19/10/1978,846.41,846.41,846.41,846.41
20/10/1978,838.01,838.01,838.01,838.01
23/10/1978,839.66,839.66,839.66,839.66
24/10/1978,832.55,832.55,832.55,832.55
25/10/1978,830.21,830.21,830.21,830.21
26/10/1978,821.12,821.12,821.12,821.12
27/10/1978,806.05,806.05,806.05,806.05
30/10/1978,811.85,811.85,811.85,811.85
31/10/1978,792.45,792.45,792.45,792.45
01/11/1978,827.79,827.79,827.79,827.79
02/11/1978,816.96,816.96,816.96,816.96
03/11/1978,823.11,823.11,823.11,823.11
06/11/1978,814.88,814.88,814.88,814.88
07/11/1978,800.07,800.07,800.07,800.07
08/11/1978,807.61,807.61,807.61,807.61
09/11/1978,803.97,803.97,803.97,803.97
10/11/1978,807.09,807.09,807.09,807.09
13/11/1978,792.01,792.01,792.01,792.01
14/11/1978,785.26,785.26,785.26,785.26
15/11/1978,785.6,785.6,785.6,785.6
16/11/1978,794.18,794.18,794.18,794.18
17/11/1978,797.73,797.73,797.73,797.73
20/11/1978,805.61,805.61,805.61,805.61
21/11/1978,804.05,804.05,804.05,804.05
22/11/1978,807,807,807,807
23/11/1978,807,807,807,807
24/11/1978,810.12,810.12,810.12,810.12
27/11/1978,813.84,813.84,813.84,813.84
28/11/1978,804.14,804.14,804.14,804.14
29/11/1978,790.11,790.11,790.11,790.11
30/11/1978,799.03,799.03,799.03,799.03
01/12/1978,811.5,811.5,811.5,811.5
04/12/1978,806.83,806.83,806.83,806.83
05/12/1978,820.51,820.51,820.51,820.51
06/12/1978,821.9,821.9,821.9,821.9
07/12/1978,816.09,816.09,816.09,816.09
08/12/1978,811.85,811.85,811.85,811.85
11/12/1978,817.65,817.65,817.65,817.65
12/12/1978,814.97,814.97,814.97,814.97
13/12/1978,809.86,809.86,809.86,809.86
14/12/1978,812.54,812.54,812.54,812.54
15/12/1978,805.35,805.35,805.35,805.35
18/12/1978,787.51,787.51,787.51,787.51
19/12/1978,789.85,789.85,789.85,789.85
20/12/1978,793.66,793.66,793.66,793.66
21/12/1978,794.79,794.79,794.79,794.79
22/12/1978,808.47,808.47,808.47,808.47
25/12/1978,808.47,808.47,808.47,808.47
26/12/1978,816.01,816.01,816.01,816.01
27/12/1978,808.56,808.56,808.56,808.56
28/12/1978,805.96,805.96,805.96,805.96
29/12/1978,805.01,805.01,805.01,805.01
01/01/1979,805.01,805.01,805.01,805.01
02/01/1979,811.42,811.42,811.42,811.42
03/01/1979,817.39,817.39,817.39,817.39
04/01/1979,826.14,826.14,826.14,826.14
05/01/1979,830.73,830.73,830.73,830.73
08/01/1979,828.14,828.14,828.14,828.14
09/01/1979,831.43,831.43,831.43,831.43
10/01/1979,824.93,824.93,824.93,824.93
11/01/1979,828.05,828.05,828.05,828.05
12/01/1979,836.28,836.28,836.28,836.28
15/01/1979,848.67,848.67,848.67,848.67
16/01/1979,835.59,835.59,835.59,835.59
17/01/1979,834.2,834.2,834.2,834.2
18/01/1979,839.14,839.14,839.14,839.14
19/01/1979,837.49,837.49,837.49,837.49
22/01/1979,838.53,838.53,838.53,838.53
23/01/1979,846.85,846.85,846.85,846.85
24/01/1979,846.41,846.41,846.41,846.41
25/01/1979,854.64,854.64,854.64,854.64
26/01/1979,859.75,859.75,859.75,859.75
29/01/1979,855.77,855.77,855.77,855.77
30/01/1979,851.78,851.78,851.78,851.78
31/01/1979,839.22,839.22,839.22,839.22
01/02/1979,840.87,840.87,840.87,840.87
02/02/1979,834.43,834.43,834.43,834.63
05/02/1979,823.98,823.98,823.98,823.98
06/02/1979,822.85,822.85,822.85,822.85
07/02/1979,816.01,816.01,816.01,816.01
08/02/1979,818.87,818.87,818.87,818.87
09/02/1979,822.42,822.42,822.42,822.23
12/02/1979,824.84,824.84,824.84,824.84
13/02/1979,830.21,830.21,830.21,830.21
14/02/1979,829.78,829.78,829.78,829.78
15/02/1979,829.09,829.09,829.09,829.09
16/02/1979,827.01,827.01,827.01,827.01
19/02/1979,827.01,827.01,827.01,827.01
20/02/1979,834.55,834.55,834.55,834.55
21/02/1979,834.55,834.55,834.55,834.55
22/02/1979,828.57,828.57,828.57,828.57
23/02/1979,823.28,823.28,823.28,823.28
26/02/1979,821.12,821.12,821.12,821.12
27/02/1979,807,807,807,807
28/02/1979,808.82,808.82,808.82,808.82
01/03/1979,815.84,815.84,815.84,815.84
02/03/1979,815.75,815.75,815.75,815.75
05/03/1979,827.36,827.36,827.36,827.36
06/03/1979,826.58,826.58,826.58,826.58
07/03/1979,834.29,834.29,834.29,834.29
08/03/1979,844.85,844.85,844.85,844.85
09/03/1979,842.86,842.86,842.86,842.86
12/03/1979,844.68,844.68,844.68,844.68
13/03/1979,846.93,846.93,846.93,846.93
14/03/1979,845.37,845.37,845.37,845.37
15/03/1979,847.02,847.02,847.02,847.02
16/03/1979,852.82,852.82,852.82,852.82
19/03/1979,857.59,857.59,857.59,857.59
20/03/1979,850.31,850.31,850.31,850.31
21/03/1979,857.76,857.76,857.76,857.76
22/03/1979,861.31,861.31,861.31,861.31
23/03/1979,859.75,859.75,859.75,859.75
26/03/1979,854.82,854.82,854.82,854.82
27/03/1979,871.36,871.36,871.36,871.36
28/03/1979,866.25,866.25,866.25,866.25
29/03/1979,866.77,866.77,866.77,866.77
30/03/1979,862.18,862.18,862.18,862.18
02/04/1979,855.25,855.25,855.25,855.25
03/04/1979,868.33,868.33,868.33,868.33
04/04/1979,869.8,869.8,869.8,869.8
05/04/1979,877.6,877.6,877.6,877.6
06/04/1979,875.69,875.69,875.69,875.69
09/04/1979,873.7,873.7,873.7,873.7
10/04/1979,878.72,878.72,878.72,878.72
11/04/1979,871.71,871.71,871.71,871.71
12/04/1979,870.5,870.5,870.5,870.5
13/04/1979,870.5,870.5,870.5,870.5
16/04/1979,860.45,860.45,860.45,860.45
17/04/1979,857.93,857.93,857.93,857.93
18/04/1979,860.27,860.27,860.27,860.27
19/04/1979,855.25,855.25,855.25,855.25
20/04/1979,856.98,856.98,856.98,856.98
23/04/1979,860.1,860.1,860.1,860.1
24/04/1979,866.77,866.77,866.77,866.86
25/04/1979,867.46,867.46,867.46,867.46
26/04/1979,860.97,860.97,860.97,860.97
27/04/1979,856.64,856.64,856.64,856.64
30/04/1979,854.9,854.9,854.9,854.9
01/05/1979,855.51,855.51,855.51,855.51
02/05/1979,855.51,855.51,855.51,855.51
03/05/1979,857.59,857.59,857.59,857.59
04/05/1979,847.54,847.54,847.54,847.54
07/05/1979,833.42,833.42,833.42,833.42
08/05/1979,834.89,834.89,834.89,834.89
09/05/1979,838.62,838.62,838.62,838.62
10/05/1979,828.92,828.92,828.92,828.92
11/05/1979,830.56,830.56,830.56,830.56
14/05/1979,825.02,825.02,825.02,825.02
15/05/1979,825.88,825.88,825.88,825.88
16/05/1979,828.48,828.48,828.48,828.48
17/05/1979,842.95,842.95,842.95,842.95
18/05/1979,841.91,841.91,841.91,841.91
21/05/1979,842.43,842.43,842.43,842.43
22/05/1979,845.37,845.37,845.37,845.37
23/05/1979,837.4,837.4,837.4,837.4
24/05/1979,837.66,837.66,837.66,837.66
25/05/1979,836.28,836.28,836.28,836.28
28/05/1979,836.28,836.28,836.28,836.28
29/05/1979,832.55,832.55,832.55,832.55
30/05/1979,822.16,822.16,822.16,822.16
31/05/1979,822.33,822.33,822.33,822.33
01/06/1979,821.21,821.21,821.21,821.21
04/06/1979,821.9,821.9,821.9,821.9
05/06/1979,831.34,831.34,831.34,831.34
06/06/1979,835.5,835.5,835.5,835.5
07/06/1979,836.97,836.97,836.97,836.97
08/06/1979,835.15,835.15,835.15,835.15
11/06/1979,837.58,837.58,837.58,837.58
12/06/1979,845.29,845.29,845.29,845.29
13/06/1979,842.17,842.17,842.17,842.17
14/06/1979,842.34,842.34,842.34,842.34
15/06/1979,843.3,843.3,843.3,843.3
18/06/1979,839.4,839.4,839.4,839.4
19/06/1979,839.4,839.4,839.4,839.4
20/06/1979,839.83,839.83,839.83,839.83
21/06/1979,843.64,843.64,843.64,843.64
22/06/1979,849.1,849.1,849.1,849.1
25/06/1979,844.25,844.25,844.25,844.25
26/06/1979,837.66,837.66,837.66,837.66
27/06/1979,840.52,840.52,840.52,840.52
28/06/1979,843.04,843.04,843.04,843.04
29/06/1979,841.98,841.98,841.98,841.98
02/07/1979,834.04,834.04,834.04,834.04
03/07/1979,835.58,835.58,835.58,835.58
04/07/1979,835.58,835.58,835.58,835.58
05/07/1979,835.75,835.75,835.75,835.75
06/07/1979,846.16,846.16,846.16,846.16
09/07/1979,852.99,852.99,852.99,852.99
10/07/1979,850.34,850.34,850.34,850.34
11/07/1979,843.86,843.86,843.86,843.86
12/07/1979,836.86,836.86,836.86,836.86
13/07/1979,833.53,833.53,833.53,833.53
16/07/1979,834.9,834.9,834.9,834.9
17/07/1979,828.5,828.5,828.5,828.5
18/07/1979,828.58,828.58,828.58,828.58
19/07/1979,827.3,827.3,827.3,827.3
20/07/1979,828.07,828.07,828.07,828.07
23/07/1979,825.51,825.51,825.51,825.51
24/07/1979,829.78,829.78,829.78,829.78
25/07/1979,839.51,839.51,839.51,839.51
26/07/1979,839.76,839.76,839.76,839.76
27/07/1979,839.76,839.76,839.76,839.76
30/07/1979,838.74,838.74,838.74,838.74
31/07/1979,846.42,846.42,846.42,846.42
01/08/1979,850.34,850.34,850.34,850.34
02/08/1979,847.95,847.95,847.95,847.95
03/08/1979,846.16,846.16,846.16,846.16
06/08/1979,848.55,848.55,848.55,848.55
07/08/1979,859.81,859.81,859.81,859.81
08/08/1979,863.14,863.14,863.14,863.14
09/08/1979,858.28,858.28,858.28,858.28
10/08/1979,867.06,867.06,867.06,867.06
13/08/1979,875.26,875.26,875.26,875.26
14/08/1979,876.71,876.71,876.71,876.71
15/08/1979,885.84,885.84,885.84,885.84
16/08/1979,884.04,884.04,884.04,884.04
17/08/1979,883.36,883.36,883.36,883.36
20/08/1979,886.52,886.52,886.52,886.52
21/08/1979,886.01,886.01,886.01,886.01
22/08/1979,885.84,885.84,885.84,885.84
23/08/1979,880.38,880.38,880.38,880.38
24/08/1979,880.2,880.2,880.2,880.2
27/08/1979,885.41,885.41,885.41,885.41
28/08/1979,884.64,884.64,884.64,884.64
29/08/1979,884.9,884.9,884.9,884.9
30/08/1979,883.7,883.7,883.7,883.7
31/08/1979,887.63,887.63,887.63,887.63
03/09/1979,887.63,887.63,887.63,887.63
04/09/1979,872.61,872.61,872.61,872.61
05/09/1979,866.13,866.13,866.13,866.13
06/09/1979,867.32,867.32,867.32,867.32
07/09/1979,874.15,874.15,874.15,874.15
10/09/1979,876.88,876.88,876.88,876.88
11/09/1979,869.71,869.71,869.71,869.71
12/09/1979,870.9,870.9,870.9,870.9
13/09/1979,870.73,870.73,870.73,870.73
14/09/1979,879.1,879.1,879.1,879.1
17/09/1979,881.31,881.31,881.31,881.31
18/09/1979,874.15,874.15,874.15,874.15
19/09/1979,876.45,876.45,876.45,876.45
20/09/1979,893.69,893.69,893.69,893.69
21/09/1979,893.94,893.94,893.94,893.94
24/09/1979,885.84,885.84,885.84,885.84
25/09/1979,886.18,886.18,886.18,886.18
26/09/1979,886.35,886.35,886.35,886.35
27/09/1979,887.46,887.46,887.46,887.46
28/09/1979,878.58,878.58,878.58,878.58
01/10/1979,872.95,872.95,872.95,872.95
02/10/1979,885.32,885.32,885.32,885.32
03/10/1979,885.15,885.15,885.15,885.15
04/10/1979,890.1,890.1,890.1,890.1
05/10/1979,897.61,897.61,897.61,897.61
08/10/1979,884.04,884.04,884.04,884.04
09/10/1979,857.59,857.59,857.59,857.59
10/10/1979,849.32,849.32,849.32,849.32
11/10/1979,844.62,844.62,844.62,844.62
12/10/1979,838.99,838.99,838.99,838.99
15/10/1979,831.06,831.06,831.06,831.06
16/10/1979,829.52,829.52,829.52,829.52
17/10/1979,830.72,830.72,830.72,830.72
18/10/1979,830.12,830.12,830.12,830.12
19/10/1979,814.68,814.68,814.68,814.68
22/10/1979,809.13,809.13,809.13,809.13
23/10/1979,806.83,806.83,806.83,806.83
24/10/1979,808.36,808.36,808.36,808.36
25/10/1979,805.46,805.46,805.46,808.46
26/10/1979,809.3,809.3,809.3,809.3
29/10/1979,808.62,808.62,808.62,808.62
30/10/1979,823.81,823.81,823.81,823.81
31/10/1979,815.7,815.7,815.7,815.7
01/11/1979,820.14,820.14,820.14,820.14
02/11/1979,818.94,818.94,818.94,818.94
05/11/1979,812.63,812.63,812.63,812.63
06/11/1979,806.48,806.48,806.48,806.48
07/11/1979,796.67,796.67,796.67,796.67
08/11/1979,797.61,797.61,797.61,797.61
09/11/1979,806.48,806.48,806.48,806.48
12/11/1979,821.93,821.93,821.93,821.93
13/11/1979,814.08,814.08,814.08,814.08
14/11/1979,816.55,816.55,816.55,816.55
15/11/1979,821.33,821.33,821.33,821.33
16/11/1979,815.7,815.7,815.7,815.7
19/11/1979,815.27,815.27,815.27,815.27
20/11/1979,809.22,809.22,809.22,809.22
21/11/1979,807.42,807.42,807.42,807.42
22/11/1979,807.42,807.42,807.42,807.42
23/11/1979,811.77,811.77,811.77,811.77
26/11/1979,828.75,828.75,828.75,828.75
27/11/1979,825.85,825.85,825.85,825.85
28/11/1979,830.46,830.46,830.46,830.46
29/11/1979,831.74,831.74,831.74,831.74
30/11/1979,822.35,822.35,822.35,822.35
03/12/1979,819.62,819.62,819.62,819.62
04/12/1979,824.91,824.91,824.91,824.91
05/12/1979,828.41,828.41,828.41,828.41
06/12/1979,835.07,835.07,835.07,835.07
07/12/1979,833.19,833.19,833.19,833.19
10/12/1979,833.87,833.87,833.87,833.87
11/12/1979,833.7,833.7,833.7,833.7
12/12/1979,835.67,835.67,835.67,835.67
13/12/1979,836.09,836.09,836.09,836.09
14/12/1979,842.75,842.75,842.75,842.75
17/12/1979,844.62,844.62,844.62,844.62
18/12/1979,838.65,838.65,838.65,838.65
19/12/1979,838.91,838.91,838.91,838.91
20/12/1979,843.34,843.34,843.34,843.34
21/12/1979,838.91,838.91,838.91,838.91
24/12/1979,839.16,839.16,839.16,839.16
25/12/1979,839.16,839.16,839.16,839.16
26/12/1979,838.14,838.14,838.14,838.14
27/12/1979,840.1,840.1,840.1,840.1
28/12/1979,838.91,838.91,838.91,838.91
31/12/1979,838.74,838.74,838.74,838.74
01/01/1980,838.74,838.74,838.74,838.74
02/01/1980,824.57,824.57,824.57,824.57
03/01/1980,820.31,820.31,820.31,820.31
04/01/1980,828.84,828.84,828.84,828.84
07/01/1980,832,832,832,832
08/01/1980,851.71,851.71,851.71,851.71
09/01/1980,850.09,850.09,850.09,850.09
10/01/1980,858.96,858.96,858.96,858.96
11/01/1980,858.53,858.53,858.53,858.53
14/01/1980,863.57,863.57,863.57,863.57
15/01/1980,868.6,868.6,868.6,868.6
16/01/1980,865.19,865.19,865.19,865.19
17/01/1980,863.57,863.57,863.57,863.57
18/01/1980,867.15,867.15,867.15,867.15
21/01/1980,872.78,872.78,872.78,872.78
22/01/1980,866.21,866.21,866.21,866.21
23/01/1980,877.56,877.56,877.56,877.56
24/01/1980,879.95,879.95,879.95,879.95
25/01/1980,876.11,876.11,876.11,876.11
28/01/1980,878.5,878.5,878.5,878.5
29/01/1980,874.4,874.4,874.4,874.4
30/01/1980,881.91,881.91,881.91,881.91
31/01/1980,875.85,875.85,875.85,875.85
01/02/1980,881.48,881.48,881.48,881.48
04/02/1980,875.09,875.09,875.09,875.09
05/02/1980,876.62,876.62,876.62,876.62
06/02/1980,881.83,881.83,881.83,881.83
07/02/1980,885.49,885.49,885.49,885.49
08/02/1980,895.73,895.73,895.73,895.73
11/02/1980,889.59,889.59,889.59,889.59
12/02/1980,898.98,898.98,898.98,898.98
13/02/1980,903.84,903.84,903.84,903.84
14/02/1980,893.77,893.77,893.77,893.77
15/02/1980,884.98,884.98,884.98,884.98
18/02/1980,884.98,884.98,884.98,884.98
19/02/1980,876.02,876.02,876.02,876.02
20/02/1980,886.86,886.86,886.86,886.86
21/02/1980,868.52,868.52,868.52,868.52
22/02/1980,868.77,868.77,868.77,868.77
25/02/1980,859.81,859.81,859.81,859.81
26/02/1980,864.25,864.25,864.25,864.25
27/02/1980,855.12,855.12,855.12,855.12
28/02/1980,854.44,854.44,854.44,854.44
29/02/1980,854.44,854.44,854.44,863.14
03/03/1980,854.35,854.35,854.35,854.35
04/03/1980,856.48,856.48,856.48,856.48
05/03/1980,844.88,844.88,844.88,844.88
06/03/1980,828.07,828.07,828.07,828.07
07/03/1980,828.07,828.07,828.07,820.56
10/03/1980,818.94,818.94,818.94,818.94
11/03/1980,826.45,826.45,826.45,826.45
12/03/1980,819.54,819.54,819.54,819.54
13/03/1980,809.56,809.56,809.56,809.56
14/03/1980,809.56,809.56,809.56,811.69
17/03/1980,788.65,788.65,788.65,788.65
18/03/1980,801.62,801.62,801.62,801.62
19/03/1980,800.94,800.94,800.94,800.94
20/03/1980,789.08,789.08,789.08,789.08
21/03/1980,789.08,789.08,789.08,785.15
24/03/1980,765.44,765.44,765.44,765.44
25/03/1980,767.83,767.83,767.83,767.83
26/03/1980,762.12,762.12,762.12,762.12
27/03/1980,759.98,759.98,759.98,759.98
28/03/1980,759.98,759.98,759.98,777.65
31/03/1980,785.75,785.75,785.75,785.75
01/04/1980,784.47,784.47,784.47,784.47
02/04/1980,787.8,787.8,787.8,787.8
03/04/1980,784.13,784.13,784.13,784.13
04/04/1980,784.13,784.13,784.13,784.13
07/04/1980,768.34,768.34,768.34,768.34
08/04/1980,775,775,775,775
09/04/1980,785.92,785.92,785.92,785.92
10/04/1980,791.47,791.47,791.47,791.47
11/04/1980,791.55,791.55,791.55,791.55
14/04/1980,784.9,784.9,784.9,784.9
15/04/1980,783.36,783.36,783.36,783.36
16/04/1980,771.25,771.25,771.25,771.25
17/04/1980,768.86,768.86,768.86,768.86
18/04/1980,763.4,763.4,763.4,763.4
21/04/1980,759.13,759.13,759.13,759.13
22/04/1980,789.85,789.85,789.85,789.85
23/04/1980,789.25,789.25,789.25,789.25
24/04/1980,797.1,797.1,797.1,797.1
25/04/1980,803.58,803.58,803.58,803.58
28/04/1980,805.46,805.46,805.46,805.46
29/04/1980,811.09,811.09,811.09,811.09
30/04/1980,817.06,817.06,817.06,817.06
01/05/1980,808.79,808.79,808.79,808.79
02/05/1980,810.92,810.92,810.92,810.92
05/05/1980,816.3,816.3,816.3,816.3
06/05/1980,816.04,816.04,816.04,816.04
07/05/1980,821.25,821.25,821.25,821.25
08/05/1980,815.19,815.19,815.19,815.19
09/05/1980,805.8,805.8,805.8,805.8
12/05/1980,805.2,805.2,805.2,805.2
13/05/1980,816.89,816.89,816.89,816.89
14/05/1980,819.62,819.62,819.62,819.62
15/05/1980,822.53,822.53,822.53,822.53
16/05/1980,826.88,826.88,826.88,826.88
19/05/1980,830.89,830.89,830.89,830.89
20/05/1980,832.51,832.51,832.51,832.51
21/05/1980,831.06,831.06,831.06,831.06
22/05/1980,842.92,842.92,842.92,842.92
23/05/1980,854.1,854.1,854.1,854.1
26/05/1980,854.1,854.1,854.1,854.1
27/05/1980,857.76,857.76,857.76,857.76
28/05/1980,860.32,860.32,860.32,860.32
29/05/1980,846.25,846.25,846.25,846.25
30/05/1980,850.85,850.85,850.85,850.85
02/06/1980,847.35,847.35,847.35,847.35
03/06/1980,843.77,843.77,843.77,843.77
04/06/1980,858.02,858.02,858.02,858.02
05/06/1980,858.7,858.7,858.7,858.7
06/06/1980,861.52,861.52,861.52,861.52
09/06/1980,860.67,860.67,860.67,860.67
10/06/1980,863.99,863.99,863.99,863.99
11/06/1980,872.7,872.7,872.7,872.7
12/06/1980,872.61,872.61,872.61,872.61
13/06/1980,876.37,876.37,876.37,876.37
16/06/1980,877.73,877.73,877.73,877.73
17/06/1980,879.27,879.27,879.27,879.27
18/06/1980,881.91,881.91,881.91,881.91
19/06/1980,870.9,870.9,870.9,870.9
20/06/1980,869.71,869.71,869.71,869.71
23/06/1980,873.81,873.81,873.81,873.81
24/06/1980,877.3,877.3,877.3,877.3
25/06/1980,887.54,887.54,887.54,887.54
26/06/1980,883.45,883.45,883.45,883.45
27/06/1980,881.83,881.83,881.83,881.83
30/06/1980,867.92,867.92,867.92,867.92
01/07/1980,872.27,872.27,872.27,872.27
02/07/1980,876.02,876.02,876.02,876.02
03/07/1980,888.91,888.91,888.91,888.91
04/07/1980,888.91,888.91,888.91,888.91
07/07/1980,898.21,898.21,898.21,898.21
08/07/1980,897.35,897.35,897.35,897.35
09/07/1980,897.27,897.27,897.27,897.27
10/07/1980,885.92,885.92,885.92,885.92
11/07/1980,891.13,891.13,891.13,887.13
14/07/1980,905.55,905.55,905.55,905.55
15/07/1980,901.54,901.54,901.54,901.54
16/07/1980,904.44,904.44,904.44,904.44
17/07/1980,915.1,915.1,915.1,915.1
18/07/1980,923.98,923.98,923.98,923.98
21/07/1980,928.67,928.67,928.67,928.67
22/07/1980,927.3,927.3,927.3,927.3
23/07/1980,928.58,928.58,928.58,928.58
24/07/1980,926.11,926.11,926.11,926.11
25/07/1980,918.09,918.09,918.09,918.09
28/07/1980,925.43,925.43,925.43,925.43
29/07/1980,931.91,931.91,931.91,931.91
30/07/1980,936.18,936.18,936.18,936.18
31/07/1980,935.32,935.32,935.32,935.32
01/08/1980,931.48,931.48,931.48,931.48
04/08/1980,931.06,931.06,931.06,931.06
05/08/1980,929.78,929.78,929.78,929.78
06/08/1980,938.23,938.23,938.23,938.23
07/08/1980,950.94,950.94,950.94,950.94
08/08/1980,954.69,954.69,954.69,954.69
11/08/1980,964.08,964.08,964.08,964.08
12/08/1980,952.39,952.39,952.39,952.39
13/08/1980,949.23,949.23,949.23,949.23
14/08/1980,962.63,962.63,962.63,962.63
15/08/1980,966.72,966.72,966.72,966.72
18/08/1980,948.63,948.63,948.63,948.63
19/08/1980,949.85,949.85,949.85,939.85
20/08/1980,945.31,945.31,945.31,945.31
21/08/1980,955.03,955.03,955.03,955.03
22/08/1980,958.19,958.19,958.19,958.19
25/08/1980,956.23,956.23,956.23,956.23
26/08/1980,953.41,953.41,953.41,953.41
27/08/1980,943.09,943.09,943.09,943.09
28/08/1980,930.38,930.38,930.38,930.38
29/08/1980,932.59,932.59,932.59,932.59
01/09/1980,932.59,932.59,932.59,932.59
02/09/1980,940.78,940.78,940.78,940.78
03/09/1980,953.16,953.16,953.16,953.16
04/09/1980,948.81,948.81,948.81,948.81
05/09/1980,940.96,940.96,940.96,940.96
08/09/1980,928.58,928.58,928.58,928.58
09/09/1980,934.73,934.73,934.73,934.73
10/09/1980,938.48,938.48,938.48,938.48
