Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
28/05/1979,100.22,100.22,100.22,100.22
29/05/1979,100.05,100.05,100.05,100.05
30/05/1979,99.11,99.11,99.11,99.11
31/05/1979,99.08,99.08,99.08,99.08
01/06/1979,99.17,99.17,99.17,99.17
04/06/1979,99.32,99.32,99.32,99.32
05/06/1979,100.62,100.62,100.62,100.62
06/06/1979,101.3,101.3,101.3,101.3
07/06/1979,101.79,101.79,101.79,101.79
08/06/1979,101.49,101.49,101.49,101.49
11/06/1979,101.91,101.91,101.91,101.91
12/06/1979,102.85,102.85,102.85,102.85
13/06/1979,102.31,102.31,102.31,102.31
14/06/1979,102.2,102.2,102.2,102.2
15/06/1979,102.09,102.09,102.09,102.09
18/06/1979,101.56,101.56,101.56,101.56
19/06/1979,101.58,101.58,101.58,101.58
20/06/1979,101.63,101.63,101.63,101.63
21/06/1979,102.09,102.09,102.09,102.09
22/06/1979,102.64,102.64,102.64,102.64
25/06/1979,102.09,102.09,102.09,102.09
26/06/1979,101.66,101.66,101.66,101.66
27/06/1979,102.27,102.27,102.27,102.27
28/06/1979,102.8,102.8,102.8,102.8
29/06/1979,102.91,102.91,102.91,102.91
02/07/1979,101.99,101.99,101.99,101.99
03/07/1979,102.09,102.09,102.09,102.09
04/07/1979,102.09,102.09,102.09,102.09
05/07/1979,102.43,102.43,102.43,102.43
06/07/1979,103.62,103.62,103.62,103.62
09/07/1979,104.47,104.47,104.47,104.47
10/07/1979,104.2,104.2,104.2,104.2
11/07/1979,103.64,103.64,103.64,103.64
12/07/1979,102.69,102.69,102.69,102.69
13/07/1979,102.32,102.32,102.32,102.32
16/07/1979,102.74,102.74,102.74,102.74
17/07/1979,101.83,101.83,101.83,101.83
18/07/1979,101.69,101.69,101.69,101.69
19/07/1979,101.61,101.61,101.61,101.61
20/07/1979,101.82,101.82,101.82,101.82
23/07/1979,101.59,101.59,101.59,101.59
24/07/1979,101.97,101.97,101.97,101.97
25/07/1979,103.08,103.08,103.08,103.08
26/07/1979,103.1,103.1,103.1,103.1
27/07/1979,103.1,103.1,103.1,103.1
30/07/1979,103.15,103.15,103.15,103.15
31/07/1979,103.81,103.81,103.81,103.81
01/08/1979,104.17,104.17,104.17,104.17
02/08/1979,104.1,104.1,104.1,104.1
03/08/1979,104.04,104.04,104.04,104.04
06/08/1979,104.3,104.3,104.3,104.3
07/08/1979,105.65,105.65,105.65,105.65
08/08/1979,105.98,105.98,105.98,105.98
09/08/1979,105.49,105.49,105.49,105.49
10/08/1979,106.4,106.4,106.4,106.4
13/08/1979,107.42,107.42,107.42,107.42
14/08/1979,107.52,107.52,107.52,107.52
15/08/1979,108.25,108.25,108.25,108.25
16/08/1979,108.09,108.09,108.09,108.09
17/08/1979,108.3,108.3,108.3,108.3
20/08/1979,108.83,108.83,108.83,108.83
21/08/1979,108.91,108.91,108.91,108.91
22/08/1979,108.99,108.99,108.99,108.99
23/08/1979,108.63,108.63,108.63,108.63
24/08/1979,108.6,108.6,108.6,108.6
27/08/1979,109.14,109.14,109.14,109.14
28/08/1979,109.02,109.02,109.02,109.02
29/08/1979,109.02,109.02,109.02,109.02
30/08/1979,109.02,109.02,109.02,109.02
31/08/1979,109.32,109.32,109.32,109.32
03/09/1979,109.32,109.32,109.32,109.32
04/09/1979,107.44,107.44,107.44,107.44
05/09/1979,106.4,106.4,106.4,106.4
06/09/1979,106.85,106.85,106.85,106.85
07/09/1979,107.66,107.66,107.66,107.66
10/09/1979,108.17,108.17,108.17,108.17
11/09/1979,107.51,107.51,107.51,107.51
12/09/1979,107.82,107.82,107.82,107.82
13/09/1979,107.85,107.85,107.85,107.85
14/09/1979,108.76,108.76,108.76,108.76
17/09/1979,108.84,108.84,108.84,108.84
18/09/1979,108,108,108,108
19/09/1979,108.28,108.28,108.28,108.28
20/09/1979,110.51,110.51,110.51,110.51
21/09/1979,110.47,110.47,110.47,110.47
24/09/1979,109.61,109.61,109.61,109.61
25/09/1979,109.68,109.68,109.68,109.68
26/09/1979,109.96,109.96,109.96,109.96
27/09/1979,110.21,110.21,110.21,110.21
28/09/1979,109.32,109.32,109.32,109.32
01/10/1979,108.56,108.56,108.56,108.56
02/10/1979,109.59,109.59,109.59,109.59
03/10/1979,109.59,109.59,109.59,109.59
04/10/1979,110.17,110.17,110.17,110.17
05/10/1979,111.27,111.27,111.27,111.27
08/10/1979,109.88,109.88,109.88,109.88
09/10/1979,106.63,106.63,106.63,106.63
10/10/1979,105.3,105.3,105.3,105.3
11/10/1979,105.05,105.05,105.05,105.05
12/10/1979,104.49,104.49,104.49,104.49
15/10/1979,103.36,103.36,103.36,103.36
16/10/1979,103.19,103.19,103.19,103.19
17/10/1979,103.39,103.39,103.39,103.39
18/10/1979,103.61,103.61,103.61,103.61
19/10/1979,101.6,101.6,101.6,101.6
22/10/1979,100.71,100.71,100.71,100.71
23/10/1979,100.28,100.28,100.28,100.28
24/10/1979,100.44,100.44,100.44,100.44
25/10/1979,100,100,100,100
26/10/1979,100.57,100.57,100.57,100.57
29/10/1979,100.71,100.71,100.71,100.71
30/10/1979,102.67,102.67,102.67,102.67
31/10/1979,101.82,101.82,101.82,101.82
01/11/1979,102.57,102.57,102.57,102.57
02/11/1979,102.51,102.51,102.51,102.51
05/11/1979,101.82,101.82,101.82,101.82
06/11/1979,101.2,101.2,101.2,101.2
07/11/1979,99.87,99.87,99.87,99.87
08/11/1979,100.3,100.3,100.3,100.3
09/11/1979,101.51,101.51,101.51,101.51
12/11/1979,103.51,103.51,103.51,103.51
13/11/1979,102.94,102.94,102.94,102.94
14/11/1979,103.39,103.39,103.39,103.39
15/11/1979,104.13,104.13,104.13,104.13
16/11/1979,103.79,103.79,103.79,103.79
19/11/1979,104.23,104.23,104.23,104.23
20/11/1979,103.69,103.69,103.69,103.69
21/11/1979,103.89,103.89,103.89,103.89
22/11/1979,103.89,103.89,103.89,103.89
23/11/1979,104.67,104.67,104.67,104.67
26/11/1979,106.8,106.8,106.8,106.8
27/11/1979,106.38,106.38,106.38,106.38
28/11/1979,106.77,106.77,106.77,106.77
29/11/1979,106.81,106.81,106.81,106.81
30/11/1979,106.16,106.16,106.16,106.16
03/12/1979,105.83,105.83,105.83,105.83
04/12/1979,106.79,106.79,106.79,106.79
05/12/1979,107.25,107.25,107.25,107.25
06/12/1979,108,108,108,108
07/12/1979,107.52,107.52,107.52,107.52
10/12/1979,107.67,107.67,107.67,107.67
11/12/1979,107.49,107.49,107.49,107.49
12/12/1979,107.52,107.52,107.52,107.52
13/12/1979,107.67,107.67,107.67,107.67
14/12/1979,108.92,108.92,108.92,108.92
17/12/1979,109.33,109.33,109.33,109.33
18/12/1979,108.3,108.3,108.3,108.3
19/12/1979,108.2,108.2,108.2,108.2
20/12/1979,108.26,108.26,108.26,108.26
21/12/1979,107.59,107.59,107.59,107.59
24/12/1979,107.66,107.66,107.66,107.66
25/12/1979,107.66,107.66,107.66,107.66
26/12/1979,107.78,107.78,107.78,107.78
27/12/1979,107.96,107.96,107.96,107.96
28/12/1979,107.84,107.84,107.84,107.84
31/12/1979,107.94,107.94,107.94,107.94
01/01/1980,107.94,107.94,107.94,107.94
02/01/1980,105.76,105.76,105.76,105.76
03/01/1980,105.22,105.22,105.22,105.22
04/01/1980,106.52,106.52,106.52,106.52
07/01/1980,106.81,106.81,106.81,106.81
08/01/1980,108.95,108.95,108.95,108.95
09/01/1980,109.05,109.05,109.05,109.05
10/01/1980,109.89,109.89,109.89,109.89
11/01/1980,109.92,109.92,109.92,109.92
14/01/1980,110.38,110.38,110.38,110.38
15/01/1980,111.14,111.14,111.14,111.14
16/01/1980,111.05,111.05,111.05,111.05
17/01/1980,110.7,110.7,110.7,110.7
18/01/1980,111.07,111.07,111.07,111.07
21/01/1980,112.1,112.1,112.1,112.1
22/01/1980,111.51,111.51,111.51,111.51
23/01/1980,113.44,113.44,113.44,113.44
24/01/1980,113.7,113.7,113.7,113.7
25/01/1980,113.61,113.61,113.61,113.61
28/01/1980,114.85,114.85,114.85,114.85
29/01/1980,114.07,114.07,114.07,114.07
30/01/1980,115.2,115.2,115.2,115.2
31/01/1980,114.16,114.16,114.16,114.16
01/02/1980,115.12,115.12,115.12,115.12
04/02/1980,114.37,114.37,114.37,114.37
05/02/1980,114.66,114.66,114.66,114.66
06/02/1980,115.72,115.72,115.72,115.72
07/02/1980,116.28,116.28,116.28,116.28
08/02/1980,117.95,117.95,117.95,117.95
11/02/1980,117.12,117.12,117.12,117.12
12/02/1980,117.9,117.9,117.9,117.9
13/02/1980,118.44,118.44,118.44,118.44
14/02/1980,116.72,116.72,116.72,116.72
15/02/1980,115.41,115.41,115.41,115.41
18/02/1980,115.41,115.41,115.41,115.41
19/02/1980,114.6,114.6,114.6,114.6
20/02/1980,116.47,116.47,116.47,116.47
21/02/1980,115.28,115.28,115.28,115.28
22/02/1980,115.04,115.04,115.04,115.04
25/02/1980,113.33,113.33,113.33,113.33
26/02/1980,113.98,113.98,113.98,113.98
27/02/1980,112.38,112.38,112.38,112.38
28/02/1980,112.35,112.35,112.35,112.35
29/02/1980,113.66,113.66,113.66,113.66
03/03/1980,112.5,112.5,112.5,112.5
04/03/1980,112.78,112.78,112.78,112.78
05/03/1980,111.13,111.13,111.13,111.13
06/03/1980,108.65,108.65,108.65,108.65
07/03/1980,106.9,106.9,106.9,106.9
10/03/1980,106.51,106.51,106.51,106.51
11/03/1980,107.78,107.78,107.78,107.78
12/03/1980,106.87,106.87,106.87,106.87
13/03/1980,105.62,105.62,105.62,105.62
14/03/1980,105.43,105.43,105.43,105.43
17/03/1980,102.26,102.26,102.26,102.26
18/03/1980,104.1,104.1,104.1,104.1
19/03/1980,104.31,104.31,104.31,104.31
20/03/1980,103.12,103.12,103.12,103.12
21/03/1980,102.31,102.31,102.31,102.31
24/03/1980,99.28,99.28,99.28,99.28
25/03/1980,99.19,99.19,99.19,99.19
26/03/1980,98.68,98.68,98.68,98.68
27/03/1980,98.22,98.22,98.22,98.22
28/03/1980,100.68,100.68,100.68,100.68
31/03/1980,102.09,102.09,102.09,102.09
01/04/1980,102.18,102.18,102.18,102.18
02/04/1980,102.68,102.68,102.68,102.68
03/04/1980,102.15,102.15,102.15,102.15
04/04/1980,102.15,102.15,102.15,102.15
07/04/1980,100.19,100.19,100.19,100.19
08/04/1980,101.2,101.2,101.2,101.2
09/04/1980,103.11,103.11,103.11,103.11
10/04/1980,104.08,104.08,104.08,104.08
11/04/1980,103.79,103.79,103.79,103.79
14/04/1980,102.84,102.84,102.84,102.84
15/04/1980,102.63,102.63,102.63,102.63
16/04/1980,101.54,101.54,101.54,101.54
17/04/1980,101.05,101.05,101.05,101.05
18/04/1980,100.55,100.55,100.55,100.55
21/04/1980,99.8,99.8,99.8,99.8
22/04/1980,103.43,103.43,103.43,103.43
23/04/1980,103.73,103.73,103.73,103.73
24/04/1980,104.4,104.4,104.4,104.4
25/04/1980,105.16,105.16,105.16,105.16
28/04/1980,105.64,105.64,105.64,105.64
29/04/1980,105.86,105.86,105.86,105.86
30/04/1980,106.29,106.29,106.29,106.29
01/05/1980,105.46,105.46,105.46,105.46
02/05/1980,105.58,105.58,105.58,105.58
05/05/1980,106.38,106.38,106.38,106.38
06/05/1980,106.25,106.25,106.25,106.25
07/05/1980,107.18,107.18,107.18,107.18
08/05/1980,106.13,106.13,106.13,106.13
09/05/1980,104.72,104.72,104.72,104.72
12/05/1980,104.78,104.78,104.78,104.78
13/05/1980,106.3,106.3,106.3,106.3
14/05/1980,106.85,106.85,106.85,106.85
15/05/1980,106.99,106.99,106.99,106.99
16/05/1980,107.35,107.35,107.35,107.35
19/05/1980,107.67,107.67,107.67,107.67
20/05/1980,107.62,107.62,107.62,107.62
21/05/1980,107.72,107.72,107.72,107.72
22/05/1980,109.01,109.01,109.01,109.01
23/05/1980,110.62,110.62,110.62,110.62
26/05/1980,110.62,110.62,110.62,110.62
27/05/1980,111.4,111.4,111.4,111.4
28/05/1980,112.06,112.06,112.06,112.06
29/05/1980,110.27,110.27,110.27,110.27
30/05/1980,111.24,111.24,111.24,111.24
02/06/1980,110.76,110.76,110.76,110.76
03/06/1980,110.51,110.51,110.51,110.51
04/06/1980,112.61,112.61,112.61,112.61
05/06/1980,112.78,112.78,112.78,112.78
06/06/1980,113.2,113.2,113.2,113.2
09/06/1980,113.71,113.71,113.71,113.71
10/06/1980,114.66,114.66,114.66,114.66
11/06/1980,116.02,116.02,116.02,116.02
12/06/1980,115.52,115.52,115.52,115.52
13/06/1980,115.81,115.81,115.81,115.81
16/06/1980,116.09,116.09,116.09,116.09
17/06/1980,116.03,116.03,116.03,116.03
18/06/1980,116.26,116.26,116.26,116.26
19/06/1980,114.66,114.66,114.66,114.66
20/06/1980,114.06,114.06,114.06,114.06
23/06/1980,114.51,114.51,114.51,114.51
24/06/1980,115.14,115.14,115.14,115.14
25/06/1980,116.72,116.72,116.72,116.72
26/06/1980,116.19,116.19,116.19,116.19
27/06/1980,116,116,116,116
30/06/1980,114.24,114.24,114.24,114.24
01/07/1980,114.93,114.93,114.93,114.93
02/07/1980,115.68,115.68,115.68,115.68
03/07/1980,117.46,117.46,117.46,117.46
04/07/1980,117.46,117.46,117.46,117.46
07/07/1980,118.29,118.29,118.29,118.29
08/07/1980,117.84,117.84,117.84,117.84
09/07/1980,117.98,117.98,117.98,117.98
10/07/1980,116.95,116.95,116.95,116.95
11/07/1980,117.84,117.84,117.84,117.84
14/07/1980,120.01,120.01,120.01,120.01
15/07/1980,119.3,119.3,119.3,119.3
16/07/1980,119.63,119.63,119.63,119.63
17/07/1980,121.44,121.44,121.44,121.44
18/07/1980,122.04,122.04,122.04,122.04
21/07/1980,122.51,122.51,122.51,122.51
22/07/1980,122.19,122.19,122.19,122.19
23/07/1980,121.93,121.93,121.93,121.93
24/07/1980,121.79,121.79,121.79,121.79
25/07/1980,120.78,120.78,120.78,120.78
28/07/1980,121.43,121.43,121.43,121.43
29/07/1980,122.4,122.4,122.4,122.4
30/07/1980,122.23,122.23,122.23,122.23
31/07/1980,121.67,121.67,121.67,121.67
01/08/1980,121.21,121.21,121.21,121.21
04/08/1980,120.98,120.98,120.98,120.98
05/08/1980,120.74,120.74,120.74,120.74
06/08/1980,121.55,121.55,121.55,121.55
07/08/1980,123.3,123.3,123.3,123.3
08/08/1980,123.61,123.61,123.61,123.61
11/08/1980,124.78,124.78,124.78,124.78
12/08/1980,123.79,123.79,123.79,123.79
13/08/1980,123.28,123.28,123.28,123.28
14/08/1980,125.25,125.25,125.25,125.25
15/08/1980,125.72,125.72,125.72,125.72
18/08/1980,123.39,123.39,123.39,123.39
19/08/1980,122.6,122.6,122.6,122.6
20/08/1980,123.77,123.77,123.77,123.77
21/08/1980,125.46,125.46,125.46,125.46
22/08/1980,126.02,126.02,126.02,126.02
25/08/1980,125.16,125.16,125.16,125.16
26/08/1980,124.84,124.84,124.84,124.84
27/08/1980,123.52,123.52,123.52,123.52
28/08/1980,122.08,122.08,122.08,122.08
29/08/1980,122.38,122.38,122.38,122.38
01/09/1980,122.38,122.38,122.38,122.38
02/09/1980,123.73,123.73,123.73,123.73
03/09/1980,126.12,126.12,126.12,126.12
04/09/1980,125.42,125.42,125.42,125.42
05/09/1980,124.88,124.88,124.88,124.88
08/09/1980,123.31,123.31,123.31,123.31
09/09/1980,124.07,124.07,124.07,124.07
10/09/1980,124.81,124.81,124.81,124.81
11/09/1980,125.66,125.66,125.66,125.66
12/09/1980,125.54,125.54,125.54,125.54
15/09/1980,125.67,125.67,125.67,125.67
16/09/1980,126.74,126.74,126.74,126.74
17/09/1980,128.87,128.87,128.87,128.87
18/09/1980,128.4,128.4,128.4,128.4
19/09/1980,129.25,129.25,129.25,129.25
22/09/1980,130.4,130.4,130.4,130.4
23/09/1980,129.43,129.43,129.43,129.43
24/09/1980,130.37,130.37,130.37,130.37
25/09/1980,128.72,128.72,128.72,128.72
26/09/1980,126.35,126.35,126.35,126.35
29/09/1980,123.54,123.54,123.54,123.54
30/09/1980,125.46,125.46,125.46,125.46
01/10/1980,127.13,127.13,127.13,127.13
02/10/1980,128.09,128.09,128.09,128.09
03/10/1980,129.33,129.33,129.33,129.33
06/10/1980,131.73,131.73,131.73,131.73
07/10/1980,131,131,131,131
08/10/1980,131.65,131.65,131.65,131.65
09/10/1980,131.04,131.04,131.04,131.04
10/10/1980,130.29,130.29,130.29,130.29
13/10/1980,132.03,132.03,132.03,132.03
14/10/1980,132.02,132.02,132.02,132.02
15/10/1980,133.7,133.7,133.7,133.7
16/10/1980,132.22,132.22,132.22,132.22
17/10/1980,131.52,131.52,131.52,131.52
20/10/1980,132.61,132.61,132.61,132.61
21/10/1980,131.84,131.84,131.84,131.84
22/10/1980,131.92,131.92,131.92,131.92
23/10/1980,129.53,129.53,129.53,129.53
24/10/1980,129.85,129.85,129.85,129.85
27/10/1980,127.88,127.88,127.88,127.88
28/10/1980,128.05,128.05,128.05,128.05
29/10/1980,127.91,127.91,127.91,127.91
30/10/1980,126.29,126.29,126.29,126.29
31/10/1980,127.47,127.47,127.47,127.47
03/11/1980,129.04,129.04,129.04,129.04
04/11/1980,129.04,129.04,129.04,129.04
05/11/1980,131.33,131.33,131.33,131.33
06/11/1980,128.91,128.91,128.91,128.91
07/11/1980,129.18,129.18,129.18,129.18
10/11/1980,129.48,129.48,129.48,129.48
11/11/1980,131.26,131.26,131.26,131.26
12/11/1980,134.59,134.59,134.59,134.59
13/11/1980,136.49,136.49,136.49,136.49
14/11/1980,137.15,137.15,137.15,137.15
17/11/1980,137.75,137.75,137.75,137.75
18/11/1980,139.7,139.7,139.7,139.7
19/11/1980,139.06,139.06,139.06,139.06
20/11/1980,140.4,140.4,140.4,140.4
21/11/1980,139.11,139.11,139.11,139.11
24/11/1980,138.31,138.31,138.31,138.31
25/11/1980,139.33,139.33,139.33,139.33
26/11/1980,140.17,140.17,140.17,140.17
27/11/1980,140.17,140.17,140.17,140.17
28/11/1980,140.52,140.52,140.52,140.52
01/12/1980,137.21,137.21,137.21,137.21
02/12/1980,136.97,136.97,136.97,136.97
03/12/1980,136.71,136.71,136.71,136.71
04/12/1980,136.48,136.48,136.48,136.48
05/12/1980,134.03,134.03,134.03,134.03
08/12/1980,130.61,130.61,130.61,130.61
09/12/1980,130.48,130.48,130.48,130.48
10/12/1980,128.26,128.26,128.26,128.26
11/12/1980,127.36,127.36,127.36,127.36
12/12/1980,129.23,129.23,129.23,129.23
15/12/1980,129.45,129.45,129.45,129.45
16/12/1980,130.6,130.6,130.6,130.6
17/12/1980,132.89,132.89,132.89,132.89
18/12/1980,133,133,133,133
19/12/1980,133.7,133.7,133.7,133.7
22/12/1980,135.78,135.78,135.78,135.78
23/12/1980,135.3,135.3,135.3,135.3
24/12/1980,135.88,135.88,135.88,135.88
25/12/1980,135.88,135.88,135.88,135.88
26/12/1980,136.57,136.57,136.57,136.57
29/12/1980,135.03,135.03,135.03,135.03
30/12/1980,135.33,135.33,135.33,135.33
31/12/1980,135.76,135.76,135.76,135.76
01/01/1981,135.76,135.76,135.76,135.76
02/01/1981,136.34,136.34,136.34,136.34
05/01/1981,137.97,137.97,137.97,137.97
06/01/1981,138.12,138.12,138.12,138.12
07/01/1981,135.08,135.08,135.08,135.08
08/01/1981,133.06,133.06,133.06,133.06
09/01/1981,133.48,133.48,133.48,133.48
12/01/1981,133.52,133.52,133.52,133.52
13/01/1981,133.29,133.29,133.29,133.29
14/01/1981,133.47,133.47,133.47,133.47
15/01/1981,134.22,134.22,134.22,134.22
16/01/1981,134.77,134.77,134.77,134.77
19/01/1981,134.37,134.37,134.37,134.37
20/01/1981,131.65,131.65,131.65,131.65
21/01/1981,131.36,131.36,131.36,131.36
22/01/1981,130.26,130.26,130.26,130.26
23/01/1981,130.23,130.23,130.23,130.23
26/01/1981,129.84,129.84,129.84,129.84
27/01/1981,131.12,131.12,131.12,131.12
28/01/1981,130.34,130.34,130.34,130.34
29/01/1981,130.24,130.24,130.24,130.24
30/01/1981,129.55,129.55,129.55,129.55
02/02/1981,126.91,126.91,126.91,126.91
03/02/1981,128.46,128.46,128.46,128.46
04/02/1981,128.59,128.59,128.59,128.59
05/02/1981,129.63,129.63,129.63,129.63
06/02/1981,130.6,130.6,130.6,130.6
09/02/1981,129.27,129.27,129.27,129.27
10/02/1981,129.24,129.24,129.24,129.24
11/02/1981,128.24,128.24,128.24,128.24
12/02/1981,127.48,127.48,127.48,127.48
13/02/1981,126.98,126.98,126.98,126.98
16/02/1981,126.98,126.98,126.98,126.98
17/02/1981,127.81,127.81,127.81,127.81
18/02/1981,128.48,128.48,128.48,128.48
19/02/1981,126.61,126.61,126.61,126.61
20/02/1981,126.58,126.58,126.58,126.58
23/02/1981,127.35,127.35,127.35,127.35
24/02/1981,127.39,127.39,127.39,127.39
25/02/1981,128.52,128.52,128.52,128.52
26/02/1981,130.1,130.1,130.1,130.1
27/02/1981,131.27,131.27,131.27,131.27
02/03/1981,132.01,132.01,132.01,132.01
03/03/1981,130.56,130.56,130.56,130.56
04/03/1981,130.86,130.86,130.86,130.86
05/03/1981,129.93,129.93,129.93,129.93
06/03/1981,129.85,129.85,129.85,129.85
09/03/1981,131.12,131.12,131.12,131.12
10/03/1981,130.46,130.46,130.46,130.46
11/03/1981,129.95,129.95,129.95,129.95
12/03/1981,133.19,133.19,133.19,133.19
13/03/1981,133.11,133.11,133.11,133.11
16/03/1981,134.68,134.68,134.68,134.68
17/03/1981,133.92,133.92,133.92,133.92
18/03/1981,134.22,134.22,134.22,134.22
19/03/1981,133.46,133.46,133.46,133.46
20/03/1981,134.08,134.08,134.08,134.08
23/03/1981,135.69,135.69,135.69,135.69
24/03/1981,134.67,134.67,134.67,134.67
25/03/1981,137.11,137.11,137.11,137.11
26/03/1981,136.27,136.27,136.27,136.27
27/03/1981,134.65,134.65,134.65,134.65
30/03/1981,134.28,134.28,134.28,134.28
31/03/1981,136,136,136,136
01/04/1981,136.57,136.57,136.57,136.57
02/04/1981,136.32,136.32,136.32,136.32
03/04/1981,135.49,135.49,135.49,135.49
06/04/1981,133.93,133.93,133.93,133.93
07/04/1981,133.91,133.91,133.91,133.91
08/04/1981,134.91,134.91,134.91,134.91
09/04/1981,134.67,134.67,134.67,134.67
10/04/1981,134.51,134.51,134.51,134.51
13/04/1981,133.15,133.15,133.15,133.15
14/04/1981,132.68,132.68,132.68,132.68
15/04/1981,134.17,134.17,134.17,134.17
16/04/1981,134.7,134.7,134.7,134.7
17/04/1981,134.7,134.7,134.7,134.7
20/04/1981,135.45,135.45,135.45,135.45
21/04/1981,134.23,134.23,134.23,134.23
22/04/1981,134.14,134.14,134.14,134.14
23/04/1981,133.94,133.94,133.94,133.94
24/04/1981,135.14,135.14,135.14,135.14
27/04/1981,135.48,135.48,135.48,135.48
28/04/1981,134.33,134.33,134.33,134.33
29/04/1981,133.05,133.05,133.05,133.05
30/04/1981,132.81,132.81,132.81,132.81
01/05/1981,132.72,132.72,132.72,132.72
04/05/1981,130.67,130.67,130.67,130.67
05/05/1981,130.32,130.32,130.32,130.32
06/05/1981,130.78,130.78,130.78,130.78
07/05/1981,131.67,131.67,131.67,131.67
08/05/1981,131.66,131.66,131.66,131.66
11/05/1981,129.71,129.71,129.71,129.71
12/05/1981,130.72,130.72,130.72,130.72
13/05/1981,130.55,130.55,130.55,130.55
14/05/1981,131.28,131.28,131.28,131.28
15/05/1981,132.17,132.17,132.17,132.17
18/05/1981,132.54,132.54,132.54,132.54
19/05/1981,132.09,132.09,132.09,132.09
20/05/1981,132,132,132,132
21/05/1981,131.75,131.75,131.75,131.75
22/05/1981,131.33,131.33,131.33,131.33
25/05/1981,131.33,131.33,131.33,131.33
26/05/1981,132.77,132.77,132.77,132.77
27/05/1981,133.77,133.77,133.77,133.77
28/05/1981,133.45,133.45,133.45,133.45
29/05/1981,132.59,132.59,132.59,132.59
01/06/1981,132.41,132.41,132.41,132.41
02/06/1981,130.62,130.62,130.62,130.62
03/06/1981,130.71,130.71,130.71,130.71
04/06/1981,130.96,130.96,130.96,130.96
05/06/1981,132.22,132.22,132.22,132.22
08/06/1981,132.24,132.24,132.24,132.24
09/06/1981,131.97,131.97,131.97,131.97
10/06/1981,132.32,132.32,132.32,132.32
11/06/1981,133.75,133.75,133.75,133.75
12/06/1981,133.49,133.49,133.49,133.49
15/06/1981,133.61,133.61,133.61,133.61
16/06/1981,132.15,132.15,132.15,132.15
17/06/1981,133.32,133.32,133.32,133.32
18/06/1981,131.64,131.64,131.64,131.64
19/06/1981,132.27,132.27,132.27,132.27
22/06/1981,131.95,131.95,131.95,131.95
23/06/1981,133.35,133.35,133.35,133.35
24/06/1981,132.66,132.66,132.66,132.66
25/06/1981,132.81,132.81,132.81,132.81
26/06/1981,132.56,132.56,132.56,132.56
29/06/1981,131.89,131.89,131.89,131.89
30/06/1981,131.21,131.21,131.21,131.21
01/07/1981,129.77,129.77,129.77,129.77
02/07/1981,128.64,128.64,128.64,128.64
03/07/1981,128.64,128.64,128.64,128.64
06/07/1981,127.37,127.37,127.37,127.37
07/07/1981,128.24,128.24,128.24,128.24
08/07/1981,128.32,128.32,128.32,128.32
09/07/1981,129.3,129.3,129.3,129.3
10/07/1981,129.37,129.37,129.37,129.37
13/07/1981,129.64,129.64,129.64,129.64
14/07/1981,129.65,129.65,129.65,129.65
15/07/1981,130.25,130.25,130.25,130.25
16/07/1981,130.34,130.34,130.34,130.34
17/07/1981,130.76,130.76,130.76,130.76
20/07/1981,128.72,128.72,128.72,128.72
21/07/1981,128.34,128.34,128.34,128.34
22/07/1981,127.13,127.13,127.13,127.13
23/07/1981,127.4,127.4,127.4,127.4
24/07/1981,128.46,128.46,128.46,128.46
27/07/1981,129.9,129.9,129.9,129.9
28/07/1981,129.14,129.14,129.14,129.14
29/07/1981,129.16,129.16,129.16,129.16
30/07/1981,130.01,130.01,130.01,130.01
31/07/1981,130.92,130.92,130.92,130.92
03/08/1981,130.48,130.48,130.48,130.48
04/08/1981,131.98,131.98,131.98,131.98
05/08/1981,132.67,132.67,132.67,132.67
06/08/1981,132.64,132.64,132.64,132.64
07/08/1981,131.75,131.75,131.75,131.75
10/08/1981,132.54,132.54,132.54,132.54
11/08/1981,133.85,133.85,133.85,133.85
12/08/1981,133.4,133.4,133.4,133.4
13/08/1981,133.51,133.51,133.51,133.51
14/08/1981,132.49,132.49,132.49,132.49
17/08/1981,131.22,131.22,131.22,131.22
18/08/1981,130.11,130.11,130.11,130.11
19/08/1981,130.49,130.49,130.49,130.49
20/08/1981,130.69,130.69,130.69,130.69
21/08/1981,129.23,129.23,129.23,129.23
24/08/1981,125.5,125.5,125.5,125.5
25/08/1981,126.13,126.13,126.13,126.13
26/08/1981,124.96,124.96,124.96,124.96
27/08/1981,123.51,123.51,123.51,123.51
28/08/1981,124.08,124.08,124.08,124.08
31/08/1981,122.79,122.79,122.79,122.79
01/09/1981,123.02,123.02,123.02,123.02
02/09/1981,123.49,123.49,123.49,123.49
03/09/1981,121.24,121.24,121.24,121.24
04/09/1981,120.07,120.07,120.07,120.07
07/09/1981,120.07,120.07,120.07,120.07
08/09/1981,117.98,117.98,117.98,117.98
09/09/1981,118.4,118.4,118.4,118.4
10/09/1981,120.14,120.14,120.14,120.14
11/09/1981,121.61,121.61,121.61,121.61
14/09/1981,120.66,120.66,120.66,120.66
15/09/1981,119.77,119.77,119.77,119.77
16/09/1981,118.87,118.87,118.87,118.87
17/09/1981,117.15,117.15,117.15,117.15
18/09/1981,116.26,116.26,116.26,116.26
21/09/1981,117.24,117.24,117.24,117.24
22/09/1981,116.68,116.68,116.68,116.68
23/09/1981,115.65,115.65,115.65,115.65
24/09/1981,115.01,115.01,115.01,115.01
25/09/1981,112.77,112.77,112.77,112.77
